web_name,gw,cc
Graczyk,22,
Samuels-Smith,22,
Mheuka,22,
Morgan,22,
Koné,22,
Moorhouse,22,
Fredricson,22,
Obi,22,
Coby Ebere,22,
Sherif,22,0
Iraola,22,
Emery,22,
Anthony,22,0
Aarons,22,0
Sousa,22,0
Sinisalo,22,0
Rusk,22,
Nuno,22,
Howe,22,
Amorim,22,
Slot,22,
Harrison,22,
Moyes,22,
Glasner,22,
Porter,22,
Van Nistelrooy,22,
Silva,22,
Frank,22,
Pereira,22,
Potter,22,
Postecoglou,22,
Heath,22,
Cashin,22,
McKenna,22,
Peupion,22,0
Offiah,22,0
Cornet,22,0
Areola,22,0
Coleman,22,0
Ward,22,0
Rak-Sakyi,22,0
Ozoh,22,0
Bentley,22,0
B.Traore,22,0
Doak,22,0
N.Aguerd,22,0
Foderingham,22,0
Fabianski,22,0
Earthy,22,0
Gallagher,22,0
Deivid,22,0
D.D.Fofana,22,0
Chukwuemeka,22,0
Cundle,22,0
Chiwome,22,0
Chirewa,22,0
Zouma,22,0
Zanka,22,0
Valdimarsson,22,0
Hodge,22,0
H.Bueno,22,0
Gonzalez,22,0
Fraser,22,0
Fábio Silva,22,0
Ahamada,22,0
S.Bueno,22,0
Podence,22,0
King,22,0
Sarmiento,22,0
Hoever,22,0
O’Mahony,22,0
Mazilu,22,0
Kozlowski,22,0
Wiley,22,0
Pivas,22,0
Muric,22,0
Ângelo,22,0
Andrey Santos,22,0
Anselmino,22,
Steele,22,0
Kalajdžić,22,0
Chadi Riad,22,0
Cannon,22,0
Woolfenden,22,0
Slicker,22,0
Ndaba,22,0
Luongo,22,0
Lis,22,0
Larios,22,0
Edwards,22,0
Charles,22,0
Bella-Kotchap,22,0
Renato Veiga,22,0
Austin,22,0
A.Phillips,22,0
Stewart,22,0
McCarthy,22,0
Mara,22,0
Lumley,22,0
Y. Chermiti,22,0
Maupay,22,0
J.Virginia,22,0
Holgate,22,0
White,22,0
Bazunu,22,0
Petrović,22,0
M.Sarr,22,0
Lukaku,22,0
Kellyman,22,0
B.Fernandes,23,1
M.Salah,23,1
Palmer,23,1
Enzo,23,2
Mbeumo,23,1
Kulusevski,23,1
Tielemans,23,1
Damsgaard,23,4
Andreas,23,1
Ødegaard,23,0
Rice,23,3
Luis Díaz,23,0
Davis,23,0
Pedro Porro,23,2
Eze,23,5
Iwobi,23,1
Szoboszlai,23,1
De Bruyne,23,0
Son,23,2
Gordon,23,1
Cunha,23,1
Alexander-Arnold,23,1
Saka,23,0
Bowen,23,0
Cook,23,0
Gibbs-White,23,4
Bruno G.,23,2
Rogers,23,0
Kluivert,23,1
Semenyo,23,3
Hudson-Odoi,23,0
Bernardo,23,1
Mac Allister,23,3
Foden,23,0
Elanga,23,5
Savinho,23,0
Maddison,23,0
Christie,23,1
Neto,23,0
Robinson,23,1
Amad,23,0
Robertson,23,2
Muñoz,23,2
Trossard,23,2
Isak,23,1
Adama,23,0
Mitchell,23,1
J.Murphy,23,4
I.Sarr,23,0
Tavernier,23,1
Sancho,23,1
L.Paquetá,23,0
Aït-Nouri,23,0
Digne,23,1
Gündogan,23,1
Mitoma,23,0
Martinelli,23,1
Anderson,23,0
Gakpo,23,1
Hall,23,0
McNeil,23,0
Harrison,23,0
O.Dango,23,0
El Khannouss,23,0
Kerkez,23,0
Garnacho,23,0
M.Fernandes,23,1
João Pedro,23,0
Manning,23,2
Wan-Bissaka,23,2
Hughes,23,1
Madueke,23,1
N.Jackson,23,2
Kovačić,23,2
Kudus,23,1
Mateta,23,0
Caicedo,23,0
Rashford,23,0
Haaland,23,3
Dalot,23,0
Ayari,23,2
McGinn,23,0
Gravenberch,23,1
Doku,23,0
Bellegarde,23,0
Estupiñan,23,0
A.Doucoure,23,0
Wharton,23,0
Gvardiol,23,0
Buonanotte,23,0
Lukić,23,0
Minteh,23,0
Wissa,23,1
Grealish,23,0
Joelinton,23,0
J.Clarke,23,0
Watkins,23,2
Hutchinson,23,0
Walker-Peters,23,2
Lewis-Potter,23,0
Evanilson,23,0
Mavididi,23,0
Eriksen,23,0
Willock,23,1
Livramento,23,2
Matheus N.,23,2
N.Semedo,23,2
Gusto,23,0
Casemiro,23,0
Barnes,23,0
J.Gomes,23,0
Dibling,23,0
Schade,23,1
Baleba,23,1
Mykolenko,23,0
Tonali,23,0
Jones,23,0
Delap,23,0
Young,23,0
Lindstrøm,23,0
Georginio,23,0
Gana,23,1
Johnson,23,0
Kamada,23,0
Wood,23,1
Vardy,23,0
Trippier,23,0
Kristiansen,23,1
Raúl,23,1
Morsy,23,0
Smith Rowe,23,1
Wilson,23,0
Mazraoui,23,0
Cucurella,23,1
Ramsey,23,2
Maatsen,23,1
Berge,23,1
Strand Larsen,23,0
Winks,23,1
J.Timber,23,0
Thomas,23,0
Sugawara,23,0
Yates,23,0
Summerville,23,0
Ndiaye,23,0
Welbeck,23,0
O'Riley,23,0
Udogie,23,0
Ward-Prowse,23,0
Kilman,23,0
Emerson,23,1
Aribo,23,0
Bailey,23,2
Tarkowski,23,0
Nørgaard,23,0
Havertz,23,0
Adams,23,2
Ndidi,23,0
N.Williams,23,0
Merino,23,0
Brooks,23,1
Downes,23,0
P.M.Sarr,23,0
Jensen,23,0
André,23,0
Højlund,23,0
Solanke,23,0
Nkunku,23,0
Souček,23,0
Janelt,23,0
J.Ayew,23,1
Ugochukwu,23,0
Gruda,23,1
Enciso,23,1
Harwood-Bellis,23,1
Jota Silva,23,0
Roerslev,23,1
Mainoo,23,0
Huijsen,23,0
Hinshelwood,23,0
Van Hecke,23,2
Dominguez,23,1
Adingra,23,0
Nelson,23,0
Justin,23,0
Füllkrug,23,0
Aina,23,0
Marmoush,23,1
Sarabia,23,0
C.Soler,23,0
Gabriel,23,1
Colwill,23,0
Zirkzee,23,0
Guéhi,23,0
Virgil,23,0
M.Asensio,23,
Nwaneri,23,0
Murillo,23,0
R.Gomes,23,0
Alcaraz,23,0
Johnson,23,0
Bergvall,23,2
Doherty,23,2
Álvarez,23,1
Garner,23,0
Tsimikas,23,0
Wieffer,23,0
Nketiah,23,0
Diogo J.,23,0
Guedes,23,0
Zabarnyi,23,0
Cajuste,23,0
Mario Jr.,23,0
Scott,23,0
James,23,0
Werner,23,0
Cash,23,2
Burns,23,0
Konaté,23,2
Spence,23,0
Castagne,23,1
B.Soumaré,23,1
Kamara,23,0
Toti,23,0
Ajer,23,0
Lerma,23,0
Skipp,23,0
Antonio,23,0
Sinisterra,23,0
Smallbone,23,0
Bentancur,23,0
Collins,23,2
Ugarte,23,0
Armstrong,23,0
Barkley,23,0
Kamaldeen,23,0
Bree,23,2
Akanji,23,0
Martinez,23,0
Darwin,23,0
Tel,23,
Sessegnon,23,0
Cairney,23,0
Milenković,23,0
Burn,23,1
G.Jesus,23,0
Yarmoliuk,23,0
Sosa,23,0
Alex Moreno,23,0
Beto,23,0
Mangala,23,0
Philip,23,0
Sterling,23,0
Onuachu,23,2
Pinnock,23,0
White,23,0
Dorgu,23,
Tierney,23,0
Tete,23,0
Onana,23,0
Muniz,23,0
Walker,23,0
Lewis,23,0
Chalobah,23,0
Saliba,23,0
Lavia,23,0
Romero,23,0
Munetsi,23,
Smith,23,0
Calvert-Lewin,23,0
Doyle,23,0
Cresswell,23,1
Lacroix,23,0
Devenny,23,0
João Félix,23,0
Ings,23,1
Coufal,23,1
Maguire,23,0
De Cordova-Reid,23,4
A.Fatawu,23,0
Elliott,23,0
Burgess,23,0
Chaplin,23,0
Broadhead,23,0
Bissouma,23,0
Lewis-Skelly,23,0
De Ligt,23,0
Calafiori,23,0
McAteer,23,0
Jaden,23,0
Veltman,23,2
O'Brien,23,0
W.Fofana,23,0
Mavropanos,23,0
Shaw,23,0
Odobert,23,0
Phillips,23,0
Mount,23,0
Lamptey,23,1
Van den Berg,23,0
Schär,23,1
F.Kadıoğlu,23,0
Konsa,23,0
George,23,0
Gómez,23,0
Willian,23,
Disasi,23,0
Rúben,23,0
Bradley,23,0
Ferguson,23,0
Dunk,23,0
Bednarek,23,0
Taylor,23,0
Senesi,23,0
Agbadou,23,0
Richarlison,23,0
Duran,23,0
Townsend,23,1
Faes,23,0
Longstaff,23,0
Milner,23,0
Tuanzebe,23,0
Lallana,23,0
Dragusin,23,2
O’Reilly,23,0
Broja,23,0
Ederson M.,23,1
Enes Ünal,23,0
Szmodics,23,0
Sangaré,23,0
Carvalho,23,0
Archer,23,0
Clyne,23,0
Jebbison,23,0
L.Guilherme,23,0
Dewsbury-Hall,23,0
Hill,23,0
Mings,23,0
Lindelof,23,0
Antony,23,0
A. Garcia,23,0
Moore,23,0
Almirón,23,1
Hee Chan,23,1
Andersen,23,0
Greaves,23,0
Hirst,23,0
Stephens,23,0
Iroegbunam,23,0
King,23,0
G.Rodríguez,23,0
Diop,23,0
Moder,23,0
March,23,0
Brereton Díaz,23,0
Webster,23,0
Vestergaard,23,1
O'Shea,23,0
Thomas,23,0
Jorginho,23,0
Kiwior,23,0
Thiago,23,0
Ogbene,23,0
Dawson,23,0
Todibo,23,0
Bogarde,23,0
Davies,23,0
Kayode,23,
Kelly,23,0
Choudhury,23,0
Fraser,23,0
Van de Ven,23,0
José Sá,23,1
Chilwell,23,0
Awoniyi,23,1
Branthwaite,23,0
Bassey,23,0
Schlupp,23,0
Gomez,23,0
Pickford,23,0
C.Richards,23,1
Patterson,23,0
Stones,23,0
McAtee,23,0
Scarles,23,0
Leno,23,0
Collyer,23,0
Welington,23,0
Edouard,23,0
Khusanov,23,0
Flekken,23,0
Henderson,23,0
Tosin,23,0
Mudryk,23,0
Pau,23,0
Malen,23,0
Danso,23,
Martinez,23,0
Al-Hamadi,23,0
Zinchenko,23,0
Mosquera,23,0
Pedro Lima,23,0
Gray,23,0
H.Clarke,23,0
Forbs,23,0
Miley,23,0
Igor,23,0
Reed,23,0
A.Becker,23,0
Krafth,23,0
Pope,23,0
Sels,23,0
Reguilón,23,0
Aké,23,0
Endo,23,0
Daka,23,0
Keane,23,0
Onana,23,0
Marc Guiu,23,0
Wilson,23,0
Malacia,23,0
Quansah,23,0
Maghoma,23,0
Bobb,23,0
Coady,23,0
Walton,23,0
Amass,23,0
Kinsky,23,1
Esse,23,0
Sánchez,23,0
Edozie,23,0
Johnstone,23,0
Grønbæk,23,0
Orford,23,0
Palmer,23,
N.Gonzalez,23,
Irving,23,0
Amo-Ameyaw,23,0
Yoro,23,0
C.Doucouré,23,0
Rodrigo,23,0
Chiquinho,23,0
Buendia,23,0
Jay Robinson,23,
Agbinone,23,0
Taylor,23,0
Osula,23,0
Wood,23,0
Arrizabalaga,23,0
Armstrong,23,0
Scarlett,23,0
Verbruggen,23,0
Bates,23,0
Faivre,23,0
Fletcher,23,0
Kporha,23,0
H.Traorè,23,0
Mepham,23,0
Wilson-Esbrand,23,0
Marsh,23,0
McConville,23,0
Kinsey,23,0
Travers,23,0
Paulsen,23,0
Broggio,23,0
Neto,23,0
Jørgensen,23,0
Casadei,23,0
Bettinelli,23,0
Bergström,23,0
B.Badiashile,23,0
Trevitt,23,0
Moran,23,0
Dennis,23,0
J.Araujo,23,0
Toney,23,0
Rushworth,23,0
Onyeka,23,0
Mee,23,0
Konak,23,0
Alves,23,0
Godo,23,0
Gross,23,0
Gilmour,23,0
Dahoud,23,0
Cozier-Duberry,23,0
Baker-Boaitey,23,0
Peart-Harris,23,0
I.Osman,23,0
Lankshear,23,0
Ji-soo,23,0
Hickey,23,0
Henry,23,0
Dasilva,23,0
Brierley,23,0
G.Nunes,23,0
Dixon,23,0
Kaboré,23,0
J.Cuenca,23,0
Nelson,23,0
Metcalfe,23,0
Umeh-Chibueze,23,0
Casey,23,0
Zych,23,0
Swinkels,23,0
Setford,23,0
Oulad M'hand,23,0
Meupiyou,23,0
Chiesa,23,0
Begovic,23,0
Monga,23,
Charlie Tasker,23,
Gower,23,
Neave,23,
Dermot Mee,23,
Genesis Antwi,23,
Benjamin Fredrick,23,
João Cancelo,23,0
Tom Taylor,23,
Boniface,23,
Jake Evans,23,
Barco,23,0
Harry Howell,23,
Freddie Simmonds,23,
Heaton,23,0
Hannibal,23,0
Evans,23,0
Bayindir,23,0
Ortega Moreno,23,0
Barrenechea,23,0
McConnell,23,0
Kelleher,23,0
Pellistri,23,0
McTominay,23,0
Olabade Aluko,23,
Sadi,23,0
Adu-Adjei,23,0
Hennessey,23,0
Kayi Sanda,23,0
Yang,23,0
Vitor Reis,23,0
Ajayi,23,0
Silcott-Duberry,23,0
McKenna,23,0
Coulibaly,23,0
Gauci,23,0
Amougou,23,
Diego Carlos,23,0
Diaby,23,0
Dendoncker,23,0
Guardiola,23,0
Arteta,23,0
Djiga,23,
Olsen,23,0
Nedeljkovic,23,0
Marschall,23,0
Kesler-Hayden,23,0
Iling Jr,23,0
Hause,23,0
Dobbin,23,0
Okoduwa,23,0
Jimoh,23,0
Danns,23,0
Wilson-Brown,23,0
Rees-Dottin,23,0
Kacurri,23,0
Young,23,0
Morato,23,0
Meghoma,23,0
Wheatley,23,0
Rodney,23,0
Williams-Barnett,23,0
Pond,23,0
Samuels,23,0
Nichols,23,0
Yogane,23,0
Jaros,23,0
Kabia,23,0
Heaven,23,0
Fitzgerald,23,0
Simpson-Pusey,23,0
Wright,23,0
Davies,23,0
Cahill,23,0
Butler-Oyedeji,23,0
Nyoni,23,0
Winterburn,23,0
Mayers,23,0
Slater,23,0
Hardy,23,0
Olusesi,23,0
Edozie,23,0
Mubama,23,0
Acheampong,23,0
Rak-Sakyi,23,0
Cartwright,23,0
Akinmboni,23,0
Nallo,23,0
Kukonki,23,0
Amissah,23,0
Abbott,23,0
Arthur,23,0
Brits,23,0
Alleyne,23,0
Harris,23,0
King,23,0
Dorrington,23,0
Godfrey,23,0
Soler,23,0
O'Brien-Whitmarsh,23,0
J.Alvarez,23,0
Carson,23,0
R.Williams,23,0
N.Phillips,23,0
Lascelles,23,0
Kuol,23,0
Hayden,23,0
Dúbravka,23,0
Botman,23,0
Golding,23,0
Undav,23,0
Ruddy,23,0
Odysseas,23,0
Lewis,23,0
Ward,23,0
Stolarczyk,23,0
Souttar,23,0
Ricardo,23,0
Okoli,23,0
Marcal,23,0
Iversen,23,0
Hermansen,23,0
Targett,23,0
Clark,23,0
Bajcetic,23,0
O.Richards,23,0
Mighten,23,0
Dennis,23,0
Danilo,23,0
Da Silva Moreira,23,0
C.Miguel,23,0
Bowler,23,0
Boly,23,0
Worrall,23,0
A.Murphy,23,0
Turner,23,0
Toffolo,23,0
Panzo,23,0
Omobamidele,23,0
O'Brien,23,0
Ladapo,23,0
Humphreys,23,0
Harness,23,0
Edmundson,23,0
Baggott,23,0
Vinicius,23,0
Ui-jo,23,0
Cassanova,23,
Eyestone,23,
Knight,23,
Tomiyasu,23,0
Raya,23,0
Ramsdale,23,0
Hein,23,0
Fábio Vieira,23,0
Jack Henry-Francis,23,
Maresca,23,0
Morton,23,0
Hürzeler,23,0
Echeverri,23,
Mané,23,
Graczyk,23,
Samuels-Smith,23,
Mheuka,23,
Morgan,23,
Koné,23,
Moorhouse,23,
Fredricson,23,
Obi,23,
Coby Ebere,23,
Sherif,23,0
Iraola,23,0
Emery,23,0
Anthony,23,0
Aarons,23,0
Sousa,23,0
Sinisalo,23,0
Rusk,23,0
Nuno,23,0
Howe,23,0
Amorim,23,0
Slot,23,0
Harrison,23,
Moyes,23,0
Glasner,23,0
Porter,23,0
Van Nistelrooy,23,0
Silva,23,0
Frank,23,0
Pereira,23,0
Potter,23,0
Postecoglou,23,0
Heath,23,
Cashin,23,
McKenna,23,0
Peupion,23,0
Offiah,23,0
Cornet,23,0
Areola,23,0
Coleman,23,0
Ward,23,0
Rak-Sakyi,23,0
Ozoh,23,0
Bentley,23,0
B.Traore,23,0
Doak,23,0
N.Aguerd,23,0
Foderingham,23,0
Fabianski,23,0
Earthy,23,0
Gallagher,23,0
Deivid,23,0
D.D.Fofana,23,0
Chukwuemeka,23,0
Cundle,23,0
Chiwome,23,0
Chirewa,23,0
Zouma,23,0
Zanka,23,0
Valdimarsson,23,0
Hodge,23,0
H.Bueno,23,0
Gonzalez,23,0
Fraser,23,0
Fábio Silva,23,0
Ahamada,23,0
S.Bueno,23,0
Podence,23,0
King,23,0
Sarmiento,23,0
Hoever,23,0
O’Mahony,23,0
Mazilu,23,0
Kozlowski,23,0
Wiley,23,0
Pivas,23,0
Muric,23,0
Ângelo,23,0
Andrey Santos,23,0
Anselmino,23,
Steele,23,0
Kalajdžić,23,0
Chadi Riad,23,0
Cannon,23,0
Woolfenden,23,0
Slicker,23,0
Ndaba,23,0
Luongo,23,0
Lis,23,0
Larios,23,0
Edwards,23,0
Charles,23,0
Bella-Kotchap,23,0
Renato Veiga,23,0
Austin,23,0
A.Phillips,23,0
Stewart,23,0
McCarthy,23,0
Mara,23,0
Lumley,23,0
Y. Chermiti,23,0
Maupay,23,0
J.Virginia,23,0
Holgate,23,0
White,23,0
Bazunu,23,0
Petrović,23,0
M.Sarr,23,0
Lukaku,23,0
Kellyman,23,0
B.Fernandes,24,2
M.Salah,24,4
Palmer,24,3
Enzo,24,0
Mbeumo,24,1
Kulusevski,24,1
Tielemans,24,1
Damsgaard,24,4
Andreas,24,1
Ødegaard,24,0
Rice,24,4
Luis Díaz,24,1
Davis,24,2
Pedro Porro,24,0
Eze,24,1
Iwobi,24,1
Szoboszlai,24,3
De Bruyne,24,0
Son,24,2
Gordon,24,3
Cunha,24,1
Alexander-Arnold,24,1
Saka,24,0
Bowen,24,2
Cook,24,0
Gibbs-White,24,1
Bruno G.,24,1
Rogers,24,1
Kluivert,24,2
Semenyo,24,0
Hudson-Odoi,24,0
Bernardo,24,0
Mac Allister,24,1
Foden,24,0
Elanga,24,3
Savinho,24,2
Maddison,24,0
Christie,24,2
Neto,24,0
Robinson,24,1
Amad,24,6
Robertson,24,1
Muñoz,24,1
Trossard,24,0
Isak,24,1
Adama,24,1
Mitchell,24,4
J.Murphy,24,0
I.Sarr,24,0
Tavernier,24,0
Sancho,24,0
L.Paquetá,24,0
Aït-Nouri,24,0
Digne,24,1
Gündogan,24,0
Mitoma,24,0
Martinelli,24,2
Anderson,24,2
Gakpo,24,2
Hall,24,1
McNeil,24,0
Harrison,24,1
O.Dango,24,2
El Khannouss,24,0
Kerkez,24,0
Garnacho,24,1
M.Fernandes,24,2
João Pedro,24,2
Manning,24,0
Wan-Bissaka,24,0
Hughes,24,0
Madueke,24,3
N.Jackson,24,2
Kovačić,24,0
Kudus,24,0
Mateta,24,1
Caicedo,24,1
Rashford,24,0
Haaland,24,0
Dalot,24,1
Ayari,24,0
McGinn,24,0
Gravenberch,24,2
Doku,24,0
Bellegarde,24,1
Estupiñan,24,0
A.Doucoure,24,4
Wharton,24,0
Gvardiol,24,0
Buonanotte,24,0
Lukić,24,3
Minteh,24,1
Wissa,24,0
Grealish,24,0
Joelinton,24,1
J.Clarke,24,0
Watkins,24,0
Hutchinson,24,1
Walker-Peters,24,1
Lewis-Potter,24,0
Evanilson,24,0
Mavididi,24,0
Eriksen,24,0
Willock,24,2
Livramento,24,0
Matheus N.,24,0
N.Semedo,24,0
Gusto,24,1
Casemiro,24,0
Barnes,24,0
J.Gomes,24,0
Dibling,24,0
Schade,24,2
Baleba,24,0
Mykolenko,24,1
Tonali,24,0
Jones,24,2
Delap,24,1
Young,24,0
Lindstrøm,24,0
Georginio,24,1
Gana,24,2
Johnson,24,0
Kamada,24,1
Wood,24,1
Vardy,24,0
Trippier,24,0
Kristiansen,24,0
Raúl,24,1
Morsy,24,1
Smith Rowe,24,0
Wilson,24,0
Mazraoui,24,0
Cucurella,24,2
Ramsey,24,0
Maatsen,24,3
Berge,24,2
Strand Larsen,24,0
Winks,24,0
J.Timber,24,0
Thomas,24,1
Sugawara,24,0
Yates,24,0
Summerville,24,0
Ndiaye,24,2
Welbeck,24,1
O'Riley,24,1
Udogie,24,0
Ward-Prowse,24,0
Kilman,24,1
Emerson,24,0
Aribo,24,0
Bailey,24,0
Tarkowski,24,2
Nørgaard,24,0
Havertz,24,1
Adams,24,0
Ndidi,24,0
N.Williams,24,0
Merino,24,0
Brooks,24,1
Downes,24,0
P.M.Sarr,24,0
Jensen,24,0
André,24,0
Højlund,24,0
Solanke,24,0
Nkunku,24,0
Souček,24,0
Janelt,24,1
J.Ayew,24,2
Ugochukwu,24,0
Gruda,24,0
Enciso,24,0
Harwood-Bellis,24,0
Jota Silva,24,1
Roerslev,24,0
Mainoo,24,1
Huijsen,24,0
Hinshelwood,24,0
Van Hecke,24,0
Dominguez,24,1
Adingra,24,0
Nelson,24,0
Justin,24,0
Füllkrug,24,0
Aina,24,1
Marmoush,24,3
Sarabia,24,1
C.Soler,24,1
Gabriel,24,0
Colwill,24,1
Zirkzee,24,0
Guéhi,24,0
Virgil,24,0
M.Asensio,24,
Nwaneri,24,1
Murillo,24,1
R.Gomes,24,0
Alcaraz,24,0
Johnson,24,0
Bergvall,24,0
Doherty,24,0
Álvarez,24,0
Garner,24,3
Tsimikas,24,0
Wieffer,24,0
Nketiah,24,0
Diogo J.,24,1
Guedes,24,0
Zabarnyi,24,1
Cajuste,24,1
Mario Jr.,24,0
Scott,24,0
James,24,3
Werner,24,0
Cash,24,0
Burns,24,0
Konaté,24,0
Spence,24,2
Castagne,24,0
B.Soumaré,24,2
Kamara,24,0
Toti,24,0
Ajer,24,1
Lerma,24,1
Skipp,24,0
Antonio,24,0
Sinisterra,24,0
Smallbone,24,0
Bentancur,24,3
Collins,24,0
Ugarte,24,0
Armstrong,24,0
Barkley,24,0
Kamaldeen,24,0
Bree,24,0
Akanji,24,0
Martinez,24,0
Darwin,24,1
Tel,24,
Sessegnon,24,0
Cairney,24,0
Milenković,24,0
Burn,24,0
G.Jesus,24,0
Yarmoliuk,24,0
Sosa,24,0
Alex Moreno,24,0
Beto,24,2
Mangala,24,0
Philip,24,0
Sterling,24,0
Onuachu,24,0
Pinnock,24,0
White,24,0
Dorgu,24,
Tierney,24,0
Tete,24,0
Onana,24,2
Muniz,24,0
Walker,24,0
Lewis,24,0
Chalobah,24,0
Saliba,24,0
Lavia,24,0
Romero,24,0
Munetsi,24,
Smith,24,0
Calvert-Lewin,24,0
Doyle,24,0
Cresswell,24,1
Lacroix,24,0
Devenny,24,0
João Félix,24,0
Ings,24,0
Coufal,24,0
Maguire,24,1
De Cordova-Reid,24,1
A.Fatawu,24,0
Elliott,24,0
Burgess,24,0
Chaplin,24,0
Broadhead,24,1
Bissouma,24,1
Lewis-Skelly,24,0
De Ligt,24,0
Calafiori,24,0
McAteer,24,0
Jaden,24,0
Veltman,24,0
O'Brien,24,0
W.Fofana,24,0
Mavropanos,24,0
Shaw,24,0
Odobert,24,0
Phillips,24,0
Mount,24,0
Lamptey,24,0
Van den Berg,24,0
Schär,24,0
F.Kadıoğlu,24,0
Konsa,24,0
George,24,0
Gómez,24,0
Willian,24,
Disasi,24,0
Rúben,24,0
Bradley,24,0
Ferguson,24,0
Dunk,24,0
Bednarek,24,0
Taylor,24,0
Senesi,24,0
Agbadou,24,0
Richarlison,24,1
Duran,24,0
Townsend,24,0
Faes,24,0
Longstaff,24,0
Milner,24,0
Tuanzebe,24,0
Lallana,24,0
Dragusin,24,0
O’Reilly,24,0
Broja,24,0
Ederson M.,24,0
Enes Ünal,24,0
Szmodics,24,0
Sangaré,24,1
Carvalho,24,0
Archer,24,0
Clyne,24,0
Jebbison,24,0
L.Guilherme,24,1
Dewsbury-Hall,24,0
Hill,24,0
Mings,24,0
Lindelof,24,0
Antony,24,0
A. Garcia,24,0
Moore,24,2
Almirón,24,0
Hee Chan,24,0
Andersen,24,2
Greaves,24,2
Hirst,24,0
Stephens,24,0
Iroegbunam,24,1
King,24,0
G.Rodríguez,24,0
Diop,24,0
Moder,24,0
March,24,0
Brereton Díaz,24,0
Webster,24,0
Vestergaard,24,0
O'Shea,24,0
Thomas,24,0
Jorginho,24,0
Kiwior,24,0
Thiago,24,0
Ogbene,24,0
Dawson,24,0
Todibo,24,0
Bogarde,24,0
Davies,24,0
Kayode,24,2
Kelly,24,0
Choudhury,24,0
Fraser,24,0
Van de Ven,24,0
José Sá,24,0
Chilwell,24,0
Awoniyi,24,0
Branthwaite,24,1
Bassey,24,0
Schlupp,24,0
Gomez,24,0
Pickford,24,1
C.Richards,24,0
Patterson,24,0
Stones,24,0
McAtee,24,0
Scarles,24,0
Leno,24,1
Collyer,24,0
Welington,24,2
Edouard,24,0
Khusanov,24,0
Flekken,24,0
Henderson,24,0
Tosin,24,0
Mudryk,24,0
Pau,24,0
Malen,24,0
Danso,24,
Martinez,24,0
Al-Hamadi,24,0
Zinchenko,24,0
Mosquera,24,0
Pedro Lima,24,0
Gray,24,0
H.Clarke,24,0
Forbs,24,0
Miley,24,0
Igor,24,0
Reed,24,0
A.Becker,24,0
Krafth,24,0
Pope,24,0
Sels,24,0
Reguilón,24,0
Aké,24,0
Endo,24,0
Daka,24,0
Keane,24,0
Onana,24,0
Marc Guiu,24,1
Wilson,24,0
Malacia,24,0
Quansah,24,0
Maghoma,24,0
Bobb,24,0
Coady,24,0
Walton,24,0
Amass,24,0
Kinsky,24,0
Esse,24,0
Sánchez,24,0
Edozie,24,0
Johnstone,24,0
Grønbæk,24,0
Orford,24,0
Palmer,24,
N.Gonzalez,24,
Irving,24,1
Amo-Ameyaw,24,0
Yoro,24,0
C.Doucouré,24,0
Rodrigo,24,0
Chiquinho,24,0
Buendia,24,0
Jay Robinson,24,
Agbinone,24,0
Taylor,24,0
Osula,24,0
Wood,24,0
Arrizabalaga,24,0
Armstrong,24,0
Scarlett,24,0
Verbruggen,24,0
Bates,24,0
Faivre,24,0
Fletcher,24,0
Kporha,24,0
H.Traorè,24,0
Mepham,24,0
Wilson-Esbrand,24,0
Marsh,24,0
McConville,24,0
Kinsey,24,0
Travers,24,0
Paulsen,24,0
Broggio,24,0
Neto,24,0
Jørgensen,24,0
Casadei,24,0
Bettinelli,24,0
Bergström,24,0
B.Badiashile,24,0
Trevitt,24,0
Moran,24,0
Dennis,24,0
J.Araujo,24,0
Toney,24,0
Rushworth,24,0
Onyeka,24,0
Mee,24,0
Konak,24,0
Alves,24,0
Godo,24,0
Gross,24,0
Gilmour,24,0
Dahoud,24,0
Cozier-Duberry,24,0
Baker-Boaitey,24,0
Peart-Harris,24,0
I.Osman,24,0
Lankshear,24,0
Ji-soo,24,0
Hickey,24,0
Henry,24,0
Dasilva,24,0
Brierley,24,0
G.Nunes,24,0
Dixon,24,0
Kaboré,24,0
J.Cuenca,24,0
Nelson,24,0
Metcalfe,24,0
Umeh-Chibueze,24,0
Casey,24,0
Zych,24,0
Swinkels,24,0
Setford,24,0
Oulad M'hand,24,0
Meupiyou,24,0
Chiesa,24,0
Begovic,24,0
Monga,24,
Charlie Tasker,24,
Gower,24,
Neave,24,
Dermot Mee,24,
Genesis Antwi,24,
Benjamin Fredrick,24,
João Cancelo,24,0
Tom Taylor,24,
Boniface,24,
Jake Evans,24,
Barco,24,0
Harry Howell,24,
Freddie Simmonds,24,
Heaton,24,0
Hannibal,24,0
Evans,24,0
Bayindir,24,0
Ortega Moreno,24,0
Barrenechea,24,0
McConnell,24,0
Kelleher,24,0
Pellistri,24,0
McTominay,24,0
Olabade Aluko,24,
Sadi,24,0
Adu-Adjei,24,0
Hennessey,24,0
Kayi Sanda,24,0
Yang,24,0
Vitor Reis,24,0
Ajayi,24,0
Silcott-Duberry,24,0
McKenna,24,0
Coulibaly,24,0
Gauci,24,0
Amougou,24,
Diego Carlos,24,0
Diaby,24,0
Dendoncker,24,0
Guardiola,24,0
Arteta,24,0
Djiga,24,
Olsen,24,0
Nedeljkovic,24,0
Marschall,24,0
Kesler-Hayden,24,0
Iling Jr,24,0
Hause,24,0
Dobbin,24,0
