web_name,gw,SoT
Hein,18,0
Fábio Vieira,18,0
Raya,18,0
Ramsdale,18,0
Johnstone,18,0
Holding,18,0
Henderson,18,0
Ward,18,0
Rak-Sakyi,18,0
Ozoh,18,0
Matthews,18,0
Neto,18,0
Sousa,18,0
Sinisalo,18,0
Olsen,18,0
Nedeljkovic,18,0
C.Doucouré,18,0
Dobbin,18,0
Diaby,18,0
Dendoncker,18,0
Martinez,18,0
Marschall,18,0
Kesler-Hayden,18,0
O'Brien-Whitmarsh,18,0
Nallo,18,0
Kukonki,18,0
Iling Jr,18,0
Cashin,18,
Vitor Reis,18,
Khusanov,18,
A. Garcia,18,
Ajayi,18,
Hause,18,0
Monga,18,
Charlie Tasker,18,
Gower,18,
Neave,18,
Dermot Mee,18,
Adu-Adjei,18,
Hennessey,18,
Djiga,18,
Mané,18,
Graczyk,18,
Samuels-Smith,18,
Morgan,18,
Koné,18,
Moorhouse,18,
Fredricson,18,
Gauci,18,0
Coby Ebere,18,
Anselmino,18,
Heath,18,
Willian,18,
Amougou,18,
Harrison,18,
Guardiola,18,
Davies,18,0
Cahill,18,0
Fletcher,18,0
Kporha,18,0
Pond,18,0
Samuels,18,0
Nichols,18,0
Yogane,18,0
Jaros,18,0
Kabia,18,0
Heaven,18,0
Kacurri,18,0
Umeh-Chibueze,18,0
Amissah,18,0
Zych,18,0
Young,18,0
Forbs,18,0
Meghoma,18,0
Orford,18,0
King,18,0
Dorrington,18,0
Mubama,18,0
Acheampong,18,0
Wheatley,18,0
Rodney,18,0
Agbinone,18,0
J.Cuenca,18,0
Dennis,18,0
Casey,18,0
Williams-Barnett,18,0
Brits,18,0
Alleyne,18,0
Harris,18,0
Slater,18,0
Hardy,18,0
Olusesi,18,0
Edozie,18,0
McConville,18,0
Rak-Sakyi,18,0
Cartwright,18,0
Scarles,18,0
Marsh,18,0
Wilson-Esbrand,18,0
Amass,18,0
Fitzgerald,18,0
Nyoni,18,0
Winterburn,18,0
Mayers,18,0
Tomiyasu,18,0
Tierney,18,0
Buendia,18,0
Anthony,18,0
Aarons,18,0
Kinsey,18,0
Broggio,18,0
Bates,18,0
Simpson-Pusey,18,0
Wright,18,0
Maghoma,18,0
Sarmiento,18,0
Peupion,18,0
Offiah,18,0
O’Mahony,18,0
Moder,18,0
Arrizabalaga,18,0
Ângelo,18,0
Andrey Santos,18,0
McTominay,18,0
Malacia,18,0
Milner,18,0
Mazilu,18,0
March,18,0
Grønbæk,18,
Undav,18,0
Steele,18,0
Akinmboni,18,
Okoduwa,18,
Jimoh,18,
Danns,18,
Wilson-Brown,18,
Rees-Dottin,18,
Abbott,18,
Arthur,18,0
Tom Taylor,18,
Boniface,18,
Jay Robinson,18,
Kozlowski,18,0
Harness,18,0
Evans,18,0
Marcal,18,0
Bajcetic,18,0
A.Becker,18,0
Ward,18,0
Thomas,18,0
Endo,18,0
Rodrigo,18,0
Ortega Moreno,18,0
João Cancelo,18,0
Bayindir,18,0
Lindelof,18,0
Bergström,18,0
Hannibal,18,0
B.Badiashile,18,0
Kelleher,18,0
R.Williams,18,0
Quansah,18,0
N.Phillips,18,0
Morton,18,0
McConnell,18,0
Carson,18,0
Verbruggen,18,0
Casadei,18,0
Broja,18,0
Bettinelli,18,0
Heaton,18,0
Maresca,18,
Hürzeler,18,
Iraola,18,
Emery,18,
Silcott-Duberry,18,
McKenna,18,
Sherif,18,
Sadi,18,
Barrenechea,18,0
Alex Moreno,18,0
Zinchenko,18,0
Kayi Sanda,18,
Welington,18,
Jake Evans,18,
Kinsky,18,
Godfrey,18,
Gómez,18,
Soler,18,
Cassanova,18,
Eyestone,18,
Knight,18,
Kayode,18,
Porter,18,
Van Nistelrooy,18,
Silva,18,
N.Gonzalez,18,
Palmer,18,
Yang,18,
Olabade Aluko,18,
Harry Howell,18,
Freddie Simmonds,18,
Jack Henry-Francis,18,
Golding,18,0
Stolarczyk,18,0
Souttar,18,0
Genesis Antwi,18,
Benjamin Fredrick,18,
Echeverri,18,
Bobb,18,0
Aké,18,0
J.Alvarez,18,0
Glasner,18,
Kristiansen,18,0
Iversen,18,0
Hermansen,18,0
Arteta,18,
Pereira,18,
Potter,18,
Postecoglou,18,
Rusk,18,
Nuno,18,
Howe,18,
Amorim,18,
Slot,18,
McKenna,18,
Moyes,18,
Ederson M.,18,0
Charles,18,0
Whiteman,18,0
Vicario,18,0
Veliz,18,0
Bella-Kotchap,18,0
Devine,18,0
Bryan,18,0
Reguilón,18,0
Lo Celso,18,0
Højbjerg,18,0
Solomon,18,0
Hickey,18,0
Henry,18,0
Al-Hamadi,18,0
Dasilva,18,0
Forster,18,0
E.Royal,18,0
Worrall,18,0
Ui-jo,18,0
Turner,18,0
Toffolo,18,0
Sels,18,0
Panzo,18,0
Peart-Harris,18,0
Da Silva Moreira,18,0
C.Miguel,18,0
Bowler,18,0
Flekken,18,0
Zabarnyi,18,0
Travers,18,0
Smith,18,0
Ji-soo,18,0
Chirewa,18,0
Chiquinho,18,0
Mepham,18,0
Hill,18,0
H.Traorè,18,0
Faivre,18,0
Senesi,18,0
Marc Guiu,18,0
Ahamada,18,0
Edozie,18,0
Cundle,18,0
Chiwome,18,0
M.Sarr,18,0
Lukaku,18,0
Lavia,18,0
Kellyman,18,0
Gilchrist,18,0
Gallagher,18,0
Petrović,18,0
Bazunu,18,0
Amo-Ameyaw,18,0
Larios,18,0
Lallana,18,0
Edwards,18,0
W.Fofana,18,0
Lascelles,18,0
Cozier-Duberry,18,0
Barco,18,0
Baker-Boaitey,18,0
Igor,18,0
I.Osman,18,0
Gross,18,0
Gilmour,18,0
A.Murphy,18,0
Onyeka,18,0
Mee,18,0
Konak,18,0
Zanka,18,0
Omobamidele,18,0
Toney,18,0
Thiago,18,0
Dahoud,18,0
Edmundson,18,0
Slicker,18,0
Ndaba,18,0
Luongo,18,0
Ladapo,18,0
Pellistri,18,0
Onana,18,0
Doak,18,0
Clark,18,0
Baggott,18,0
Valdimarsson,18,0
O'Brien,18,0
O.Richards,18,0
Mighten,18,0
Wood,18,0
Taylor,18,0
Stewart,18,0
Wilson,18,0
White,18,0
Trippier,18,0
Haaland,19,3
M.Salah,19,4
Palmer,19,1
Isak,19,2
Cunha,19,0
Semenyo,19,2
Mbeumo,19,1
Wissa,19,0
Watkins,19,3
Wood,19,1
N.Jackson,19,0
Strand Larsen,19,1
Bowen,19,0
Raúl,19,2
Madueke,19,1
Delap,19,4
Evanilson,19,2
Garnacho,19,0
Kluivert,19,0
B.Fernandes,19,0
Luis Díaz,19,2
Mateta,19,1
Iwobi,19,0
Son,19,1
Eze,19,3
Mitoma,19,0
Solanke,19,0
I.Sarr,19,1
Vardy,19,1
Havertz,19,0
Savinho,19,1
Szoboszlai,19,0
Kudus,19,0
Trossard,19,0
Saka,19,0
João Pedro,19,1
Welbeck,19,0
Johnson,19,1
Schade,19,0
O.Dango,19,1
Gakpo,19,1
Rogers,19,1
Martinelli,19,1
Muniz,19,0
Elanga,19,1
Gordon,19,0
Enzo,19,0
Beto,19,1
Enciso,19,1
Gibbs-White,19,1
Hudson-Odoi,19,0
Calvert-Lewin,19,1
Maddison,19,0
Kulusevski,19,0
Foden,19,1
Barnes,19,0
Marmoush,19,
Hutchinson,19,1
Neto,19,0
Tavernier,19,0
J.Murphy,19,0
Ndiaye,19,0
Duran,19,0
Rashford,19,0
Lewis-Potter,19,1
Onuachu,19,0
Ødegaard,19,0
Souček,19,0
M.Fernandes,19,1
P.M.Sarr,19,0
Minteh,19,0
De Bruyne,19,0
Diogo J.,19,2
Mac Allister,19,0
Amad,19,0
Joelinton,19,1
Muñoz,19,1
Szmodics,19,0
Jones,19,2
Nketiah,19,0
Georginio,19,0
Christie,19,0
Tielemans,19,0
Kovačić,19,0
Darwin,19,0
Gvardiol,19,0
Nørgaard,19,0
Zirkzee,19,0
Nkunku,19,1
Adama,19,0
Baleba,19,0
Merino,19,1
Bernardo,19,0
Lindstrøm,19,0
Brooks,19,2
Buonanotte,19,0
Schär,19,0
M.Asensio,19,
Tonali,19,0
Smith Rowe,19,0
Archer,19,0
Højlund,19,0
Rice,19,0
Bruno G.,19,0
Dibling,19,1
De Ligt,19,0
A.Doucoure,19,0
Cucurella,19,0
Doku,19,0
Wilson,19,3
McNeil,19,0
Andreas,19,0
Yates,19,0
Nwaneri,19,0
Ndidi,19,0
J.Ayew,19,0
Pedro Porro,19,0
Romero,19,0
Armstrong,19,0
Kamaldeen,19,0
Sarabia,19,0
Aït-Nouri,19,0
Malen,19,
Alexander-Arnold,19,1
Casemiro,19,0
Damsgaard,19,0
Tel,19,
J.Gomes,19,0
Richarlison,19,0
Virgil,19,1
Jota Silva,19,0
Ayari,19,0
Guedes,19,0
Sessegnon,19,0
C.Soler,19,0
Milenković,19,0
Emerson,19,0
Enes Ünal,19,0
Lerma,19,2
G.Jesus,19,1
Aribo,19,0
Harwood-Bellis,19,0
Sancho,19,0
Thomas,19,1
Mavididi,19,0
Guéhi,19,0
Anderson,19,0
Dominguez,19,0
Adingra,19,1
Alcaraz,19,0
Estupiñan,19,0
Mangala,19,0
O'Riley,19,0
El Khannouss,19,0
N.Semedo,19,0
Calafiori,19,0
Pinnock,19,0
Hinshelwood,19,0
Collins,19,0
Sinisterra,19,0
Walker-Peters,19,0
N.Williams,19,1
Chalobah,19,1
Martinez,19,0
Broadhead,19,1
Justin,19,1
Harrison,19,0
Onana,19,0
Nelson,19,0
Bailey,19,0
Munetsi,19,
Maatsen,19,0
Wharton,19,0
McGinn,19,0
Gana,19,0
Gündogan,19,0
Mario Jr.,19,0
Füllkrug,19,0
Lacroix,19,0
João Félix,19,1
Sosa,19,2
Gabriel,19,0
Scott,19,0
Van Hecke,19,0
Dalot,19,0
Maguire,19,0
Van den Berg,19,0
Barkley,19,0
Gravenberch,19,0
Andersen,19,0
L.Paquetá,19,0
Mavropanos,19,0
Bellegarde,19,0
Kerkez,19,0
A.Fatawu,19,0
Ings,19,0
Jaden,19,0
C.Richards,19,0
Carvalho,19,0
Bentancur,19,1
Murillo,19,0
Rúben,19,0
Wan-Bissaka,19,0
Sugawara,19,0
Grealish,19,0
Ramsey,19,0
Bissouma,19,0
Awoniyi,19,1
Burn,19,0
Bassey,19,0
Taylor,19,0
Kamada,19,0
Summerville,19,0
J.Timber,19,0
Cash,19,0
Tarkowski,19,0
Daka,19,0
Wieffer,19,0
Greaves,19,0
Gusto,19,0
Janelt,19,0
Cook,19,0
Devenny,19,0
Hirst,19,0
Antonio,19,0
Winks,19,0
McAtee,19,0
Digne,19,0
Konaté,19,0
Konsa,19,0
De Cordova-Reid,19,0
Caicedo,19,0
S.Bueno,19,0
Johnson,19,0
Colwill,19,0
Downes,19,0
Castagne,19,1
R.Gomes,19,0
O'Brien,19,0
Doherty,19,1
James,19,0
Keane,19,0
Young,19,0
Branthwaite,19,0
Hee Chan,19,1
Ugarte,19,0
Ferguson,19,0
Antony,19,0
Matheus N.,19,0
Bradley,19,0
McAteer,19,0
Mount,19,0
Mazraoui,19,0
Chaplin,19,0
Willock,19,0
Dunk,19,0
Werner,19,0
Spence,19,0
Ajer,19,0
Garner,19,0
Pau,19,0
M.França,19,0
Odobert,19,0
J.Clarke,19,0
Saliba,19,0
Adams,19,0
Mitchell,19,0
Schlupp,19,0
Toti,19,0
Irving,19,0
Robinson,19,0
Lukić,19,0
O'Shea,19,0
Huijsen,19,0
O’Reilly,19,0
Chiesa,19,0
Gruda,19,0
Tosin,19,0
Ward-Prowse,19,0
Kilman,19,0
Doyle,19,0
Cairney,19,0
Reed,19,0
Diop,19,0
Roerslev,19,0
Yarmoliuk,19,0
Van de Ven,19,0
Bednarek,19,0
Aina,19,0
Bergvall,19,0
Stephens,19,0
Almirón,19,0
Phillips,19,0
Miley,19,0
Stones,19,0
Lewis,19,0
Walker,19,0
Tete,19,0
Vestergaard,19,1
Elliott,19,0
Morsy,19,0
Davis,19,0
Mainoo,19,0
Gomez,19,0
Lamptey,19,1
Robertson,19,0
Okoli,19,0
Tsimikas,19,0
Dorgu,19,
Danso,19,
Davies,19,0
Faes,19,0
Ricardo,19,0
Udogie,19,0
Kamara,19,0
F.Kadıoğlu,19,0
Disasi,19,0
Eriksen,19,0
André,19,0
Scarlett,19,0
Skipp,19,0
Hughes,19,0
Bree,19,1
White,19,0
Longstaff,19,0
Vinicius,19,0
Cajuste,19,0
Akanji,19,0
Edouard,19,0
Chilwell,19,0
Veltman,19,0
Webster,19,0
Boly,19,0
Y. Chermiti,19,0
George,19,0
Sangaré,19,0
Mings,19,0
Manning,19,0
Dragusin,19,0
Bogarde,19,0
Butler-Oyedeji,19,0
Jensen,19,0
Gray,19,0
Livramento,19,0
Diego Carlos,19,0
Agbadou,19,
Smallbone,19,0
Lewis-Skelly,19,0
Philip,19,1
G.Rodríguez,19,0
Esse,19,
Yoro,19,0
Jebbison,19,0
Coleman,19,0
Pedro Lima,19,0
Brereton Díaz,19,0
Álvarez,19,0
H.Clarke,19,0
Obi,19,
Ugochukwu,19,0
Mheuka,19,
Dawson,19,0
L.Guilherme,19,0
Kiwior,19,0
Burgess,19,0
Burns,19,0
Coady,19,0
Renato Veiga,19,0
Hall,19,1
Fraser,19,0
Osula,19,0
Morato,19,0
Coulibaly,19,
Coufal,19,0
Mudryk,19,0
Alves,19,0
Dixon,19,0
Ream,19,0
Ogbene,19,0
Kaboré,19,0
Stansfield,19,0
Benda,19,0
J.Araujo,19,0
Harris,19,0
Godo,19,0
Leno,19,0
King,19,0
Berge,19,0
Todibo,19,0
Lankshear,19,0
Swinkels,19,0
Jørgensen,19,0
Moore,19,0
Meupiyou,19,0
Collyer,19,0
Metcalfe,19,0
Rushworth,19,0
G.Nunes,19,0
Setford,19,0
Nelson,19,0
Mbabu,19,0
Townsend,19,0
Oulad M'hand,19,0
Begovic,19,0
Dewsbury-Hall,19,0
Deivid,19,0
D.D.Fofana,19,0
Chukwuemeka,19,0
B.Traore,19,0
Zouma,19,0
N.Aguerd,19,0
Humphreys,19,0
Choudhury,19,0
Cannon,19,0
B.Soumaré,19,0
Cresswell,19,0
Sterling,19,0
Areola,19,0
Foderingham,19,0
Fabianski,19,0
Bentley,19,0
Clyne,19,0
Chadi Riad,19,0
Podence,19,0
Wiley,19,0
Pivas,19,0
Earthy,19,0
Paulsen,19,0
Brierley,19,0
Cornet,19,0
Ebiowei,19,0
Mykolenko,19,0
Maupay,19,0
J.Virginia,19,0
Iroegbunam,19,0
Holgate,19,0
Pickford,19,0
Patterson,19,0
Fábio Silva,19,0
Mosquera,19,0
King,19,0
Kalajdžić,19,0
Tuanzebe,19,0
Muric,19,0
Sánchez,19,0
Armstrong,19,0
Trevitt,19,0
Moran,19,0
Hoever,19,0
Hodge,19,0
H.Bueno,19,0
Gonzalez,19,0
Fraser,19,0
Woolfenden,19,0
Walton,19,0
José Sá,19,0
Frank,19,
Jorginho,19,0
Hein,19,0
Fábio Vieira,19,0
Raya,19,0
Ramsdale,19,0
Johnstone,19,0
Holding,19,0
Henderson,19,0
Ward,19,0
Rak-Sakyi,19,0
Ozoh,19,0
Matthews,19,0
Neto,19,0
Sousa,19,0
Sinisalo,19,0
Olsen,19,0
Nedeljkovic,19,0
C.Doucouré,19,0
Dobbin,19,0
Diaby,19,0
Dendoncker,19,0
Martinez,19,0
Marschall,19,0
Kesler-Hayden,19,0
O'Brien-Whitmarsh,19,0
Nallo,19,0
Kukonki,19,0
Iling Jr,19,0
Cashin,19,
Vitor Reis,19,
Khusanov,19,
A. Garcia,19,
Ajayi,19,
Hause,19,0
Monga,19,
Charlie Tasker,19,
Gower,19,
Neave,19,
Dermot Mee,19,
Adu-Adjei,19,
Hennessey,19,
Djiga,19,
Mané,19,
Graczyk,19,
Samuels-Smith,19,
Morgan,19,
Koné,19,
Moorhouse,19,
Fredricson,19,
Gauci,19,0
Coby Ebere,19,
Anselmino,19,
Heath,19,
Willian,19,
Amougou,19,
Harrison,19,
Guardiola,19,
Davies,19,0
Cahill,19,0
Fletcher,19,0
Kporha,19,0
Pond,19,0
Samuels,19,0
Nichols,19,0
Yogane,19,0
Jaros,19,0
Kabia,19,0
Heaven,19,0
Kacurri,19,0
Umeh-Chibueze,19,0
Amissah,19,0
Zych,19,0
Young,19,0
Forbs,19,0
Meghoma,19,0
Orford,19,0
King,19,0
Dorrington,19,0
Mubama,19,0
Acheampong,19,0
Wheatley,19,0
Rodney,19,0
Agbinone,19,0
J.Cuenca,19,0
Dennis,19,0
Casey,19,0
Williams-Barnett,19,0
Brits,19,0
Alleyne,19,0
Harris,19,0
Slater,19,0
Hardy,19,0
Olusesi,19,0
Edozie,19,0
McConville,19,0
Rak-Sakyi,19,0
Cartwright,19,0
Scarles,19,0
Marsh,19,0
Wilson-Esbrand,19,0
Amass,19,0
Fitzgerald,19,0
Nyoni,19,0
Winterburn,19,0
Mayers,19,0
Tomiyasu,19,0
Tierney,19,0
Buendia,19,0
Anthony,19,0
Aarons,19,0
Kinsey,19,0
Broggio,19,0
Bates,19,0
Simpson-Pusey,19,0
Wright,19,0
Maghoma,19,0
Sarmiento,19,0
Peupion,19,0
Offiah,19,0
O’Mahony,19,0
Moder,19,0
Arrizabalaga,19,0
Ângelo,19,0
Andrey Santos,19,0
McTominay,19,0
Malacia,19,0
Milner,19,0
Mazilu,19,0
March,19,0
Grønbæk,19,
Undav,19,0
Steele,19,0
Akinmboni,19,
Okoduwa,19,
Jimoh,19,
Danns,19,0
Wilson-Brown,19,0
Rees-Dottin,19,0
Abbott,19,0
Arthur,19,0
Tom Taylor,19,
Boniface,19,
Jay Robinson,19,
Kozlowski,19,0
Harness,19,0
Evans,19,0
Marcal,19,0
Bajcetic,19,0
A.Becker,19,0
Ward,19,0
Thomas,19,0
Endo,19,0
Rodrigo,19,0
Ortega Moreno,19,0
João Cancelo,19,0
Bayindir,19,0
Lindelof,19,0
Bergström,19,0
Hannibal,19,0
B.Badiashile,19,0
Kelleher,19,0
R.Williams,19,0
Quansah,19,0
N.Phillips,19,0
Morton,19,0
McConnell,19,0
Carson,19,0
Verbruggen,19,0
Casadei,19,0
Broja,19,0
Bettinelli,19,0
Heaton,19,0
Maresca,19,
Hürzeler,19,
Iraola,19,
Emery,19,
Silcott-Duberry,19,
McKenna,19,
Sherif,19,
Sadi,19,
Barrenechea,19,0
Alex Moreno,19,0
Zinchenko,19,0
Kayi Sanda,19,
Welington,19,
Jake Evans,19,
Kinsky,19,
Godfrey,19,
Gómez,19,
Soler,19,
Cassanova,19,
Eyestone,19,
Knight,19,
Kayode,19,
Porter,19,
Van Nistelrooy,19,
Silva,19,
N.Gonzalez,19,
Palmer,19,
Yang,19,
Olabade Aluko,19,
Harry Howell,19,
Freddie Simmonds,19,
Jack Henry-Francis,19,
Golding,19,0
Stolarczyk,19,0
Souttar,19,0
Genesis Antwi,19,
Benjamin Fredrick,19,
Echeverri,19,
Bobb,19,0
Aké,19,0
J.Alvarez,19,0
Glasner,19,
Kristiansen,19,0
Iversen,19,0
Hermansen,19,0
Arteta,19,
Pereira,19,
Potter,19,
Postecoglou,19,
Rusk,19,
Nuno,19,
Howe,19,
Amorim,19,
Slot,19,
McKenna,19,
Moyes,19,
Ederson M.,19,0
Charles,19,0
Whiteman,19,0
Vicario,19,0
Veliz,19,0
Bella-Kotchap,19,0
Devine,19,0
Bryan,19,0
Reguilón,19,0
Lo Celso,19,0
Højbjerg,19,0
Solomon,19,0
Hickey,19,0
Henry,19,0
Al-Hamadi,19,0
Dasilva,19,0
Forster,19,0
E.Royal,19,0
Worrall,19,0
Ui-jo,19,0
Turner,19,0
Toffolo,19,0
Sels,19,0
Panzo,19,0
Peart-Harris,19,0
Da Silva Moreira,19,0
C.Miguel,19,0
Bowler,19,0
Flekken,19,0
Zabarnyi,19,0
Travers,19,0
Smith,19,0
Ji-soo,19,0
Chirewa,19,0
Chiquinho,19,0
Mepham,19,0
Hill,19,0
H.Traorè,19,0
Faivre,19,0
Senesi,19,0
Marc Guiu,19,0
Ahamada,19,0
Edozie,19,0
Cundle,19,0
Chiwome,19,0
M.Sarr,19,0
Lukaku,19,0
Lavia,19,0
Kellyman,19,0
Gilchrist,19,0
Gallagher,19,0
Petrović,19,0
Bazunu,19,0
Amo-Ameyaw,19,0
Larios,19,0
Lallana,19,0
Edwards,19,0
W.Fofana,19,0
Lascelles,19,0
Cozier-Duberry,19,0
Barco,19,0
Baker-Boaitey,19,0
Igor,19,0
I.Osman,19,0
Gross,19,0
Gilmour,19,0
A.Murphy,19,0
Onyeka,19,0
Mee,19,0
Konak,19,0
Zanka,19,0
Omobamidele,19,0
Toney,19,0
Thiago,19,0
Dahoud,19,0
Edmundson,19,0
Slicker,19,0
Ndaba,19,0
Luongo,19,0
Ladapo,19,0
Pellistri,19,0
Onana,19,0
Doak,19,0
Clark,19,0
Baggott,19,0
Valdimarsson,19,0
O'Brien,19,0
O.Richards,19,0
Mighten,19,0
Wood,19,0
Taylor,19,0
Stewart,19,0
Wilson,19,0
White,19,0
Trippier,19,0
Haaland,20,2
M.Salah,20,1
Palmer,20,1
Isak,20,1
Cunha,20,0
Semenyo,20,3
Mbeumo,20,3
Wissa,20,4
Watkins,20,0
Wood,20,1
N.Jackson,20,0
Strand Larsen,20,2
Bowen,20,0
Raúl,20,3
Madueke,20,0
Delap,20,1
Evanilson,20,1
Garnacho,20,0
Kluivert,20,1
B.Fernandes,20,1
Luis Díaz,20,0
Mateta,20,1
Iwobi,20,0
Son,20,0
Eze,20,1
Mitoma,20,0
Solanke,20,2
I.Sarr,20,0
Vardy,20,1
Havertz,20,0
Savinho,20,1
Szoboszlai,20,0
Kudus,20,0
Trossard,20,0
Saka,20,0
João Pedro,20,1
Welbeck,20,0
Johnson,20,0
Schade,20,1
O.Dango,20,2
Gakpo,20,1
Rogers,20,0
Martinelli,20,0
Muniz,20,1
Elanga,20,0
Gordon,20,2
Enzo,20,0
Beto,20,0
Enciso,20,0
Gibbs-White,20,1
Hudson-Odoi,20,0
Calvert-Lewin,20,0
Maddison,20,0
Kulusevski,20,0
Foden,20,1
Barnes,20,1
Marmoush,20,
Hutchinson,20,0
Neto,20,0
Tavernier,20,0
J.Murphy,20,0
Ndiaye,20,0
Duran,20,0
Rashford,20,0
Lewis-Potter,20,1
Onuachu,20,1
Ødegaard,20,0
Souček,20,1
M.Fernandes,20,0
P.M.Sarr,20,2
Minteh,20,0
De Bruyne,20,1
Diogo J.,20,1
Mac Allister,20,1
Amad,20,1
Joelinton,20,0
Muñoz,20,0
Szmodics,20,1
Jones,20,0
Nketiah,20,0
Georginio,20,0
Christie,20,0
Tielemans,20,1
Kovačić,20,0
Darwin,20,0
Gvardiol,20,0
Nørgaard,20,0
Zirkzee,20,0
Nkunku,20,0
Adama,20,0
Baleba,20,0
Merino,20,0
Bernardo,20,1
Lindstrøm,20,0
Brooks,20,1
Buonanotte,20,0
Schär,20,0
M.Asensio,20,
Tonali,20,0
Smith Rowe,20,0
Archer,20,0
Højlund,20,1
Rice,20,1
Bruno G.,20,0
Dibling,20,0
De Ligt,20,0
A.Doucoure,20,0
Cucurella,20,0
Doku,20,0
Wilson,20,0
McNeil,20,0
Andreas,20,0
Yates,20,0
Nwaneri,20,1
Ndidi,20,0
J.Ayew,20,0
Pedro Porro,20,0
Romero,20,0
Armstrong,20,0
Kamaldeen,20,0
Sarabia,20,0
Aït-Nouri,20,0
Malen,20,
Alexander-Arnold,20,0
Casemiro,20,0
Damsgaard,20,0
Tel,20,
J.Gomes,20,0
Richarlison,20,0
Virgil,20,1
Jota Silva,20,0
Ayari,20,0
Guedes,20,0
Sessegnon,20,0
C.Soler,20,0
Milenković,20,0
Emerson,20,0
Enes Ünal,20,0
Lerma,20,1
G.Jesus,20,1
Aribo,20,0
Harwood-Bellis,20,0
Sancho,20,0
Thomas,20,0
Mavididi,20,1
Guéhi,20,0
Anderson,20,0
Dominguez,20,0
Adingra,20,0
Alcaraz,20,0
Estupiñan,20,1
Mangala,20,0
O'Riley,20,0
El Khannouss,20,0
N.Semedo,20,0
Calafiori,20,0
Pinnock,20,0
Hinshelwood,20,0
Collins,20,0
Sinisterra,20,0
Walker-Peters,20,0
N.Williams,20,0
Chalobah,20,0
Martinez,20,1
Broadhead,20,1
Justin,20,0
Harrison,20,0
Onana,20,0
Nelson,20,0
Bailey,20,2
Munetsi,20,
Maatsen,20,0
Wharton,20,0
McGinn,20,0
Gana,20,0
Gündogan,20,0
Mario Jr.,20,0
Füllkrug,20,1
Lacroix,20,1
João Félix,20,0
Sosa,20,0
Gabriel,20,0
Scott,20,0
Van Hecke,20,0
Dalot,20,0
Maguire,20,0
Van den Berg,20,0
Barkley,20,1
Gravenberch,20,0
Andersen,20,0
L.Paquetá,20,0
Mavropanos,20,0
Bellegarde,20,0
Kerkez,20,0
A.Fatawu,20,0
Ings,20,0
Jaden,20,0
C.Richards,20,1
Carvalho,20,0
Bentancur,20,0
Murillo,20,0
Rúben,20,0
Wan-Bissaka,20,0
Sugawara,20,0
Grealish,20,0
Ramsey,20,0
Bissouma,20,0
Awoniyi,20,1
Burn,20,0
Bassey,20,0
Taylor,20,0
Kamada,20,1
Summerville,20,1
J.Timber,20,0
Cash,20,1
Tarkowski,20,0
Daka,20,0
Wieffer,20,0
Greaves,20,0
Gusto,20,0
Janelt,20,0
Cook,20,0
Devenny,20,0
Hirst,20,0
Antonio,20,0
Winks,20,0
McAtee,20,0
Digne,20,0
Konaté,20,0
Konsa,20,0
De Cordova-Reid,20,0
Caicedo,20,0
S.Bueno,20,2
Johnson,20,0
Colwill,20,0
Downes,20,0
Castagne,20,0
R.Gomes,20,1
O'Brien,20,0
Doherty,20,0
James,20,0
Keane,20,0
Young,20,0
Branthwaite,20,0
Hee Chan,20,0
Ugarte,20,0
Ferguson,20,0
Antony,20,0
Matheus N.,20,0
Bradley,20,1
McAteer,20,0
Mount,20,0
Mazraoui,20,0
Chaplin,20,0
Willock,20,0
Dunk,20,0
Werner,20,0
Spence,20,0
Ajer,20,0
Garner,20,0
Pau,20,0
M.França,20,0
Odobert,20,0
J.Clarke,20,0
Saliba,20,0
Adams,20,0
Mitchell,20,0
Schlupp,20,0
Toti,20,0
Irving,20,0
Robinson,20,0
Lukić,20,0
O'Shea,20,0
Huijsen,20,0
O’Reilly,20,0
Chiesa,20,0
Gruda,20,1
Tosin,20,0
Ward-Prowse,20,0
Kilman,20,0
Doyle,20,0
Cairney,20,0
Reed,20,0
Diop,20,0
Roerslev,20,1
Yarmoliuk,20,0
Van de Ven,20,0
Bednarek,20,0
Aina,20,0
Bergvall,20,0
Stephens,20,0
Almirón,20,0
Phillips,20,0
Miley,20,0
Stones,20,0
Lewis,20,1
Walker,20,0
Tete,20,0
Vestergaard,20,0
Elliott,20,0
Morsy,20,0
Davis,20,0
Mainoo,20,0
Gomez,20,0
Lamptey,20,0
Robertson,20,0
Okoli,20,0
Tsimikas,20,0
Dorgu,20,
Danso,20,
Davies,20,0
Faes,20,0
Ricardo,20,0
Udogie,20,0
Kamara,20,0
F.Kadıoğlu,20,0
Disasi,20,0
Eriksen,20,0
André,20,0
Scarlett,20,0
Skipp,20,0
Hughes,20,0
Bree,20,0
White,20,0
Longstaff,20,0
Vinicius,20,0
Cajuste,20,0
Akanji,20,0
Edouard,20,0
Chilwell,20,0
Veltman,20,0
Webster,20,1
Boly,20,0
Y. Chermiti,20,0
George,20,0
Sangaré,20,0
Mings,20,0
Manning,20,0
Dragusin,20,0
Bogarde,20,0
Butler-Oyedeji,20,0
Jensen,20,0
Gray,20,0
Livramento,20,0
Diego Carlos,20,0
Agbadou,20,
Smallbone,20,0
Lewis-Skelly,20,0
Philip,20,0
G.Rodríguez,20,0
Esse,20,
Yoro,20,0
Jebbison,20,0
Coleman,20,0
