web_name,gw,shots
Areola,29,0
D.D.Fofana,29,0
Chukwuemeka,29,0
Cundle,29,0
Chiwome,29,0
Chirewa,29,0
Chiquinho,29,0
Bentley,29,0
B.Traore,29,0
Foderingham,29,0
Gonzalez,29,0
Fraser,29,0
Fábio Silva,29,0
Ahamada,29,
Sánchez,29,0
Petrović,29,0
Marc Guiu,29,0
King,29,0
Kalajdžić,29,0
José Sá,29,0
Hoever,29,0
Offiah,29,0
H.Bueno,29,0
Amougou,29,0
Kozlowski,29,0
Wiley,29,0
Pivas,29,
Muric,29,0
Verbruggen,29,0
Undav,29,0
Steele,29,0
Sarmiento,29,0
Peupion,29,0
Hodge,29,0
Stansfield,29,0
Chadi Riad,29,
Whiteman,29,0
Vicario,29,0
Veliz,29,0
Solomon,29,0
Endo,29,
Doak,29,
Clark,29,
Bajcetic,29,
A.Becker,29,
M.Sarr,29,0
Stolarczyk,29,0
Souttar,29,0
Lis,29,0
Larios,29,0
Edwards,29,0
Edozie,29,0
Charles,29,0
Bazunu,29,0
Austin,29,0
A.Phillips,29,0
Taylor,29,0
Ward,29,0
Lukaku,29,0
Kellyman,29,0
Gilchrist,29,0
Gallagher,29,0
M.Salah,30,1
Semenyo,30,6
Palmer,30,2
Haaland,30,0
Cunha,30,0
Eze,30,2
Isak,30,3
Raúl,30,2
B.Fernandes,30,3
Garnacho,30,6
Watkins,30,0
Wissa,30,3
Bowen,30,2
Mbeumo,30,3
N.Jackson,30,2
Madueke,30,0
Kudus,30,0
Trossard,30,0
Luis Díaz,30,3
Delap,30,1
Szoboszlai,30,1
Evanilson,30,3
O.Dango,30,6
Iwobi,30,0
Mateta,30,2
Solanke,30,0
Kluivert,30,0
Gordon,30,0
Wood,30,0
Saka,30,1
Son,30,2
Mitoma,30,2
Savinho,30,2
Strand Larsen,30,2
Gibbs-White,30,1
Johnson,30,0
Barnes,30,7
Rogers,30,0
Welbeck,30,0
Foden,30,0
Vardy,30,0
Havertz,30,0
Neto,30,2
Georginio,30,0
Souček,30,2
Gakpo,30,0
Enzo,30,2
Tavernier,30,0
I.Sarr,30,0
De Bruyne,30,0
João Pedro,30,1
Calvert-Lewin,30,0
Diogo J.,30,5
Martinelli,30,3
Kulusevski,30,0
Schade,30,2
Joelinton,30,2
Alexander-Arnold,30,0
Ødegaard,30,2
Rice,30,3
J.Murphy,30,3
Muniz,30,3
Enciso,30,3
Baleba,30,1
Amad,30,0
L.Paquetá,30,1
Maddison,30,1
Bruno G.,30,0
M.Fernandes,30,2
Mac Allister,30,1
Elanga,30,1
Kovačić,30,0
Pedro Porro,30,0
Hudson-Odoi,30,0
Tielemans,30,0
Gvardiol,30,1
Andreas,30,0
Marmoush,30,9
Nketiah,30,2
Adama,30,1
Hutchinson,30,0
Anderson,30,0
Beto,30,1
Rashford,30,2
Smith Rowe,30,0
Buonanotte,30,0
Nørgaard,30,2
Ndiaye,30,0
N.Williams,30,1
Christie,30,1
J.Gomes,30,1
Onuachu,30,4
Damsgaard,30,1
Aït-Nouri,30,0
Yates,30,2
Merino,30,2
Muñoz,30,0
Darwin,30,1
Jones,30,1
Duran,30,0
P.M.Sarr,30,1
Tonali,30,2
A.Doucoure,30,0
Wilson,30,0
Schär,30,1
Bernardo,30,0
Lindstrøm,30,0
Dibling,30,0
J.Ayew,30,0
Minteh,30,0
Casemiro,30,3
Bailey,30,0
Archer,30,0
Zirkzee,30,0
Lewis-Potter,30,0
Harrison,30,1
Gana,30,0
Milenković,30,1
Armstrong,30,0
Mavididi,30,0
Adingra,30,2
McGinn,30,1
Lacroix,30,0
Højlund,30,1
Nkunku,30,0
Kamaldeen,30,0
Ayari,30,3
Gündogan,30,1
Justin,30,0
Lerma,30,0
Doku,30,0
C.Soler,30,0
Tete,30,0
Thomas,30,1
Dalot,30,1
Sancho,30,2
Murillo,30,0
Virgil,30,0
McNeil,30,0
El Khannouss,30,1
Cucurella,30,0
Gabriel,30,0
Nwaneri,30,2
Gusto,30,1
Brooks,30,1
Jota Silva,30,0
Estupiñan,30,1
Bentancur,30,0
Szmodics,30,0
G.Jesus,30,0
Ndidi,30,0
Walker-Peters,30,1
Alcaraz,30,3
João Félix,30,0
O'Riley,30,0
Bellegarde,30,1
Antonio,30,0
Guedes,30,0
Enes Ünal,30,0
O'Shea,30,1
M.Asensio,30,2
Tel,30,1
Harwood-Bellis,30,0
Jaden,30,0
Hughes,30,0
Dominguez,30,0
Caicedo,30,0
Mavropanos,30,0
Burn,30,0
Gravenberch,30,2
Ugarte,30,0
De Ligt,30,1
Konaté,30,1
Ramsey,30,0
Kerkez,30,1
Martinez,30,0
Chalobah,30,0
Aribo,30,0
Rúben,30,0
Mario Jr.,30,0
Collins,30,0
Kamada,30,0
Taylor,30,1
Sarabia,30,0
Onana,30,0
Andersen,30,0
Willock,30,1
Colwill,30,0
Huijsen,30,0
Van Hecke,30,1
Emerson,30,1
Robinson,30,0
Romero,30,0
Mangala,30,0
Maatsen,30,0
Grealish,30,2
Van den Berg,30,0
Wan-Bissaka,30,0
Richarlison,30,0
N.Semedo,30,0
Daka,30,0
Munetsi,30,2
Barkley,30,0
Lukić,30,1
Tarkowski,30,0
Hinshelwood,30,0
Bassey,30,0
Summerville,30,0
Cook,30,2
Janelt,30,0
J.Clarke,30,0
J.Timber,30,1
Davis,30,0
Ings,30,0
Guéhi,30,1
A.Fatawu,30,0
Füllkrug,30,2
Sugawara,30,0
Mazraoui,30,0
Robertson,30,1
Digne,30,0
Mainoo,30,0
Sinisterra,30,0
Scott,30,4
Sessegnon,30,1
Ferguson,30,1
Chaplin,30,0
Maguire,30,3
Malen,30,1
Mykolenko,30,0
Dunk,30,0
Carvalho,30,0
McAtee,30,2
Tosin,30,0
Wharton,30,0
Sosa,30,0
Faes,30,0
Kilman,30,0
Mitchell,30,0
Brereton Díaz,30,0
Elliott,30,0
Bergvall,30,1
Nelson,30,0
Hall,30,0
Álvarez,30,0
Cash,30,1
Mount,30,1
Odobert,30,0
Bissouma,30,0
Akanji,30,0
Spence,30,1
C.Richards,30,0
Zabarnyi,30,0
Pinnock,30,1
Winks,30,0
Broadhead,30,1
Cajuste,30,1
Downes,30,0
Doherty,30,0
Calafiori,30,0
Lewis,30,0
Phillips,30,0
Awoniyi,30,1
Eriksen,30,0
Sterling,30,0
Morsy,30,0
Mings,30,0
Dorgu,30,4
Aina,30,0
Doyle,30,0
Ugochukwu,30,1
Yarmoliuk,30,0
Burgess,30,0
Hirst,30,0
Bradley,30,0
Konsa,30,1
Ward-Prowse,30,1
James,30,0
McAteer,30,0
Greaves,30,0
Werner,30,0
Adams,30,0
André,30,1
Devenny,30,0
Ajer,30,0
Pau,30,0
Keane,30,0
Wieffer,30,0
Branthwaite,30,0
Castagne,30,0
G.Rodríguez,30,0
N.Gonzalez,30,0
De Cordova-Reid,30,0
Garner,30,0
B.Soumaré,30,0
Burns,30,0
Kamara,30,0
Willian,30,0
Matheus N.,30,0
Manning,30,0
Johnson,30,2
Toti,30,1
C.Doucouré,30,0
White,30,0
Danso,30,0
Longstaff,30,0
Saliba,30,1
Van de Ven,30,1
Jensen,30,0
Agbadou,30,1
Young,30,0
Almirón,30,0
Smallbone,30,0
O’Reilly,30,1
Antony,30,0
Alex Moreno,30,0
Zinchenko,30,0
Hill,30,0
Lamptey,30,0
R.Gomes,30,0
S.Bueno,30,0
Veltman,30,0
Philip,30,0
Dragusin,30,0
Cairney,30,0
Iroegbunam,30,0
Hee Chan,30,0
O'Brien,30,0
Buendia,30,0
Walker,30,0
Edouard,30,0
Livramento,30,0
Udogie,30,0
Davies,30,0
Gómez,30,0
Wilson,30,2
Dawson,30,0
Bednarek,30,0
Roerslev,30,0
Yoro,30,0
Diop,30,0
Coufal,30,0
Schlupp,30,0
Skipp,30,0
Tsimikas,30,0
Diego Carlos,30,0
F.Kadıoğlu,30,0
Chiesa,30,0
Okoli,30,0
Gruda,30,0
Disasi,30,0
Tuanzebe,30,0
Stephens,30,0
Irving,30,0
Broja,30,0
Al-Hamadi,30,0
Bree,30,0
Todibo,30,0
Scarles,30,0
Miley,30,0
Aké,30,0
Gomez,30,0
Kelly,30,0
George,30,0
Welington,30,0
Smith,30,0
M.França,30,2
Lallana,30,0
Y. Chermiti,30,0
W.Fofana,30,0
Reed,30,0
Stewart,30,0
Vestergaard,30,0
Thomas,30,0
Renato Veiga,30,0
Osula,30,0
L.Guilherme,30,0
Cresswell,30,0
Kristiansen,30,0
Trippier,30,0
Moore,30,0
Kiwior,30,1
A. Garcia,30,0
Grønbæk,30,0
Milner,30,0
Berge,30,0
Jebbison,30,0
Jorginho,30,0
Ricardo,30,1
Stones,30,0
Wood,30,0
Coulibaly,30,0
Acheampong,30,0
March,30,0
Chilwell,30,0
Obi,30,0
Clyne,30,0
Lewis-Skelly,30,0
Forbs,30,0
Morato,30,1
Mosquera,30,0
Toffolo,30,0
Dewsbury-Hall,30,0
Coady,30,0
Sangaré,30,0
Lavia,30,0
Reguilón,30,0
Cornet,30,0
Mheuka,30,0
Senesi,30,0
McTominay,30,0
Evans,30,0
Boly,30,0
Scarlett,30,0
Butler-Oyedeji,30,0
Bella-Kotchap,30,0
Maghoma,30,0
Amo-Ameyaw,30,0
Vinicius,30,0
Agbinone,30,0
Gray,30,0
Henderson,30,0
Patterson,30,0
Collyer,30,0
Igor,30,0
H.Clarke,30,0
Mubama,30,0
Gilmour,30,0
Quansah,30,0
Woolfenden,30,0
Orford,30,0
Amass,30,0
Webster,30,0
Tierney,30,0
Tomiyasu,30,0
King,30,0
Khusanov,30,0
Pedro Lima,30,0
Bogarde,30,0
Mudryk,30,0
Arrizabalaga,30,0
J.Cuenca,30,1
Shaw,30,0
Coleman,30,0
Armstrong,30,0
Krafth,30,0
Thiago,30,0
Kayode,30,0
Esse,30,0
Botman,30,0
Townsend,30,0
Podence,30,0
Konak,30,0
Fraser,30,0
Cahill,30,0
Godo,30,0
Lankshear,30,0
Davies,30,0
I.Osman,30,0
Alves,30,0
Gross,30,0
Onyeka,30,0
Kporha,30,0
Toney,30,0
Pond,30,0
Samuels,30,0
Nichols,30,0
Valdimarsson,30,0
Yogane,30,0
Moran,30,0
Wilson-Esbrand,30,0
Zanka,30,0
Baker-Boaitey,30,0
Barco,30,0
Fitzgerald,30,0
Trevitt,30,0
Simpson-Pusey,30,0
Wright,30,0
Jaros,30,0
Casadei,30,0
Mepham,30,0
Bettinelli,30,0
Neto,30,0
Paulsen,30,0
Travers,30,0
Brierley,30,0
Dasilva,30,0
Bergström,30,0
Flekken,30,0
B.Badiashile,30,0
G.Nunes,30,0
Meupiyou,30,0
Oulad M'hand,30,0
Setford,30,0
Cozier-Duberry,30,0
Mee,30,0
Jørgensen,30,0
Dahoud,30,0
Ogbene,30,0
Dixon,30,0
Kaboré,30,0
J.Araujo,30,0
Swinkels,30,0
Dennis,30,0
Nelson,30,0
Rushworth,30,0
Metcalfe,30,0
Andrey Santos,30,0
Ângelo,30,0
H.Traorè,30,0
Faivre,30,0
Begovic,30,0
Dobbin,30,0
Diaby,30,0
Iraola,30,0
Djiga,30,0
Barrenechea,30,0
Raya,30,0
Ramsdale,30,0
Morgan,30,0
Koné,30,0
Moorhouse,30,0
Fredricson,30,0
Peart-Harris,30,0
Anselmino,30,0
Heath,30,0
Dermot Mee,30,0
Genesis Antwi,30,0
Benjamin Fredrick,30,0
Echeverri,30,0
Mané,30,0
Graczyk,30,0
Samuels-Smith,30,0
Hein,30,0
Harry Howell,30,
Coby Ebere,30,0
Yang,30,0
Kinsky,30,0
Godfrey,30,0
Soler,30,0
Akinmboni,30,0
Okoduwa,30,0
Jimoh,30,0
Ajayi,30,0
Silcott-Duberry,30,0
McKenna,30,0
Sherif,30,0
Gauci,30,0
Adu-Adjei,30,0
Hennessey,30,0
Dendoncker,30,0
Guardiola,30,0
Arteta,30,0
Vitor Reis,30,0
Olabade Aluko,30,
Marschall,30,0
Kesler-Hayden,30,0
Iling Jr,30,0
Hause,30,0
Sadi,30,0
O'Brien-Whitmarsh,30,0
Danns,30,0
Wilson-Brown,30,0
Rees-Dottin,30,0
Abbott,30,0
Arthur,30,0
Brits,30,0
Alleyne,30,0
